uid,iid,rating,time,timestamp
171,78,4,2004-11-28,1101571200
1348,78,3,2002-08-11,1028995200
3176,78,5,2004-06-16,1087315200
182,78,3,2001-02-26,983116800
1365,78,1,2003-08-12,1060617600
1381,78,2,2002-09-18,1032278400
3198,78,3,2005-02-18,1108656000
612,78,1,2005-03-23,1111507200
1407,78,1,2002-07-06,1025884800
192,78,3,2005-02-21,1108915200
1428,78,1,2002-10-02,1033488000
1427,78,4,2004-12-14,1102953600
3203,78,2,2005-04-06,1112716800
3212,78,4,2003-07-03,1057161600
3206,78,3,2004-10-20,1098201600
4258,78,1,2004-04-11,1081612800
3234,78,1,2002-10-07,1033920000
3237,78,4,2005-04-15,1113494400
1491,78,1,2002-02-15,1013702400
1502,78,3,2005-01-29,1106928000
3257,78,4,2004-12-09,1102521600
3258,78,3,2002-07-10,1026230400
221,78,3,2005-07-09,1120838400
219,78,4,2004-01-26,1075046400
1535,78,2,2001-10-04,1002124800
1533,78,3,2002-08-16,1029427200
1536,78,1,2003-05-09,1052409600
3264,78,2,2005-06-18,1119024000
4855,78,3,2001-06-22,993139200
228,78,3,2005-06-20,1119196800
230,78,2,2005-10-11,1128960000
231,78,3,2004-01-26,1075046400
1607,78,2,2002-04-11,1018454400
232,78,5,2003-10-06,1065369600
1613,78,1,2002-01-12,1010764800
242,78,5,2004-10-20,1098201600
1651,78,3,2001-12-25,1009209600
1653,78,2,2001-12-06,1007568000
3328,78,2,2005-10-17,1129478400
3340,78,3,2002-01-05,1010160000
3333,78,4,2003-05-27,1053964800
1696,78,3,2001-05-08,989251200
266,78,5,2003-06-20,1056038400
267,78,1,2004-02-19,1077120000
1738,78,2,2001-10-25,1003939200
4382,78,3,2002-08-21,1029859200
1781,78,5,2002-06-28,1025193600
3384,78,5,2004-12-30,1104336000
1795,78,2,2002-08-15,1029340800
289,78,4,2002-04-23,1019491200
4862,78,2,2002-07-17,1026835200
293,78,3,2005-07-22,1121961600
1834,78,4,2002-05-16,1021478400
3413,78,4,2005-08-11,1123689600
4421,78,3,2005-03-14,1110729600
2747,78,4,2005-11-21,1132502400
4432,78,4,2002-06-10,1023638400
303,78,5,2004-12-13,1102867200
4436,78,3,2002-11-15,1037289600
1877,78,2,2002-10-29,1035820800
1885,78,4,2001-06-10,992102400
312,78,2,2002-07-14,1026576000
2753,78,4,2005-12-16,1134662400
4869,78,3,2003-11-10,1068393600
3478,78,5,2005-03-01,1109606400
1978,78,1,2002-01-09,1010505600
328,78,4,2002-06-10,1023638400
646,78,1,2002-10-02,1033488000
4871,78,5,2001-10-26,1004025600
4873,78,3,2005-12-15,1134576000
2030,78,3,2004-06-21,1087747200
651,78,3,2005-11-06,1131206400
2069,78,3,2000-02-04,949593600
4875,78,2,2000-03-15,953049600
4876,78,5,2000-09-26,969897600
4534,78,2,2002-01-28,1012147200
366,78,2,2003-03-16,1047744000
3563,78,4,2002-11-01,1036080000
3569,78,4,2003-09-29,1064764800
3576,78,5,2005-09-27,1127750400
3577,78,4,2005-12-22,1135180800
4882,78,3,2001-01-16,979574400
3578,78,2,2002-08-14,1029254400
2142,78,2,2000-09-03,967910400
3589,78,3,2003-11-26,1069776000
383,78,2,2001-03-23,985276800
4884,78,1,2002-06-30,1025366400
4577,78,4,2000-09-29,970156800
394,78,2,2004-01-24,1074873600
2181,78,1,2005-01-13,1105545600
395,78,5,2005-11-29,1133193600
3617,78,1,2005-10-16,1129392000
406,78,2,2003-02-12,1044979200
4604,78,2,2002-02-16,1013788800
2240,78,1,2002-02-06,1012924800
3642,78,5,2005-01-08,1105113600
3654,78,5,2003-02-13,1045065600
662,78,5,2002-12-09,1039363200
661,78,4,2005-06-07,1118073600
2281,78,1,2003-12-29,1072627200
4635,78,1,2004-05-24,1085328000
425,78,2,2000-01-27,948902400
3669,78,3,2004-01-27,1075132800
4890,78,1,2002-06-22,1024675200
2307,78,1,2004-09-17,1095350400
3688,78,3,2004-04-27,1082995200
2317,78,1,2001-07-29,996336000
2318,78,3,2002-01-31,1012406400
443,78,2,2004-02-13,1076601600
447,78,1,2003-09-22,1064160000
3696,78,5,2004-02-05,1075910400
3712,78,3,2004-11-20,1100880000
3726,78,2,2004-11-12,1100188800
2412,78,1,2005-09-28,1127836800
672,78,1,2001-12-28,1009468800
2428,78,5,2004-07-21,1090339200
3763,78,2,2004-08-12,1092240000
2454,78,3,2002-04-11,1018454400
484,78,3,2002-03-03,1015084800
3776,78,2,2002-05-29,1022601600
486,78,3,2005-08-04,1123084800
2472,78,1,2004-03-19,1079625600
2481,78,1,2002-04-03,1017763200
4731,78,1,2002-05-23,1022083200
2495,78,2,2002-01-03,1009987200
492,78,2,2004-01-01,1072886400
2517,78,2,2002-04-06,1018022400
500,78,4,2004-09-03,1094140800
4748,78,1,2003-10-23,1066838400
2554,78,3,2002-06-19,1024416000
511,78,1,2000-08-08,965664000
2568,78,3,2005-08-19,1124380800
2569,78,4,2004-04-23,1082649600
4776,78,3,2003-06-11,1055260800
2795,78,3,2001-12-30,1009641600
2591,78,3,2001-12-30,1009641600
2616,78,1,2002-01-25,1011888000
529,78,3,2004-03-18,1079539200
535,78,2,2000-09-09,968428800
3864,78,3,2004-10-25,1098633600
537,78,5,2005-11-20,1132416000
544,78,2,2005-01-19,1106064000
684,79,5,2003-11-25,1069689600
4973,79,4,2002-12-05,1039017600
3892,79,3,2005-08-19,1124380800
710,79,4,2005-02-09,1107878400
740,79,4,2001-02-23,982857600
756,79,3,2005-07-16,1121443200
744,79,4,2002-05-02,1020268800
3905,79,5,2003-11-20,1069257600
754,79,4,2004-09-23,1095868800
758,79,3,2005-06-09,1118246400
765,79,5,2003-12-20,1071849600
3910,79,4,2003-07-05,1057334400
2822,79,3,2005-04-13,1113321600
3914,79,1,2004-05-31,1085932800
780,79,4,2005-11-20,1132416000
782,79,5,2003-05-22,1053532800
2681,79,3,2005-02-10,1107964800
797,79,4,2000-08-19,966614400
811,79,3,2002-11-22,1037894400
3923,79,3,2002-10-05,1033747200
809,79,4,2004-04-24,1082736000
807,79,3,2005-09-23,1127404800
829,79,4,2004-10-08,1097164800
3934,79,4,2004-07-08,1089216000
3938,79,5,2004-07-06,1089043200
863,79,3,2003-11-28,1069948800
37,79,5,2005-12-12,1134316800
41,79,3,2004-08-16,1092585600
866,79,4,2005-06-10,1118332800
882,79,3,2004-12-10,1102608000
884,79,4,2000-11-25,975081600
890,79,3,2004-03-16,1079366400
885,79,5,2004-11-23,1101139200
922,79,1,2003-08-05,1060012800
927,79,5,2004-12-22,1103644800
933,79,3,2005-06-10,1118332800
932,79,5,2005-09-16,1126800000
3983,79,3,2005-08-25,1124899200
61,79,4,2004-03-12,1079020800
957,79,3,2004-04-07,1081267200
968,79,3,2003-11-22,1069430400
2938,79,5,2005-03-20,1111248000
972,79,5,2002-09-11,1031673600
979,79,1,2004-02-19,1077120000
980,79,2,2003-04-27,1051372800
2947,79,3,2005-08-10,1123603200
985,79,5,2004-05-27,1085587200
986,79,2,2004-11-30,1101744000
4016,79,3,2003-10-19,1066492800
2954,79,4,2002-12-30,1041177600
997,79,1,2004-03-14,1079193600
4017,79,4,2000-12-22,977414400
4021,79,4,2004-08-16,1092585600
2969,79,5,2005-11-04,1131033600
4027,79,3,2002-10-31,1035993600
4029,79,3,2001-09-23,1001174400
1041,79,3,2004-11-27,1101484800
94,79,1,2005-08-23,1124726400
2995,79,1,2005-09-22,1127318400
1043,79,4,2001-03-06,983808000
1051,79,4,2004-09-13,1095004800
4053,79,5,2003-05-06,1052150400
1053,79,4,2002-12-21,1040400000
4067,79,3,2005-08-17,1124208000
1058,79,3,2003-10-01,1064937600
98,79,4,2004-09-13,1095004800
1052,79,4,2004-11-19,1100793600
3004,79,1,2005-01-10,1105286400
4066,79,4,2005-09-21,1127232000
1062,79,3,2004-09-03,1094140800
100,79,3,2005-02-11,1108051200
102,79,1,2003-06-04,1054656000
104,79,5,2005-07-04,1120406400
1084,79,3,2005-10-31,1130688000
1097,79,4,2004-09-05,1094313600
1088,79,4,2003-11-28,1069948800
4844,79,3,2001-08-18,998064000
110,79,3,2005-08-31,1125417600
3042,79,4,2005-01-19,1106064000
1124,79,4,2004-06-11,1086883200
1127,79,4,2004-09-18,1095436800
4101,79,4,2005-02-09,1107878400
1147,79,2,2003-07-13,1058025600
1158,79,4,2004-09-02,1094054400
4120,79,4,2004-03-20,1079712000
1163,79,4,2002-11-19,1037635200
4125,79,3,2005-08-28,1125158400
1162,79,4,2004-10-16,1097856000
2700,79,3,2005-08-27,1125072000
1183,79,2,2003-10-13,1065974400
1180,79,3,2005-06-18,1119024000
1194,79,4,2005-08-03,1122998400
1212,79,3,2004-05-27,1085587200
1230,79,5,2003-12-16,1071504000
4161,79,4,2004-02-17,1076947200
1243,79,1,2003-11-24,1069603200
1241,79,3,2004-12-06,1102262400
1253,79,4,2001-01-13,979315200
1256,79,3,2003-11-03,1067788800
1258,79,2,2004-06-21,1087747200
1261,79,3,2000-04-27,956764800
3130,79,3,2005-08-05,1123171200
1271,79,4,2004-06-07,1086537600
154,79,3,2004-11-10,1100016000
3129,79,2,2005-07-02,1120233600
3135,79,5,2005-02-18,1108656000
4186,79,4,2003-04-18,1050595200
1288,79,3,2004-03-12,1079020800
4190,79,4,2004-10-25,1098633600
4192,79,4,2005-05-31,1117468800
1294,79,4,2005-07-17,1121529600
1304,79,4,2004-11-14,1100361600
1325,79,4,2004-12-16,1103126400
4208,79,4,2004-09-27,1096214400
1339,79,4,2004-11-05,1099584000
178,79,3,2004-02-28,1077897600
1375,79,5,2005-01-09,1105200000
1360,79,5,2005-06-17,1118937600
1389,79,4,2004-04-05,1081094400
2715,79,4,2003-06-16,1055692800
1406,79,4,2005-09-09,1126195200
1441,79,3,2004-11-02,1099324800
3221,79,4,2004-02-29,1077984000
1446,79,3,2004-12-26,1103990400
4265,79,5,2005-10-20,1129737600
4269,79,5,2002-05-07,1020700800
4267,79,5,2005-08-17,1124208000
205,79,2,2004-06-29,1088438400
1466,79,3,2003-09-05,1062691200
3234,79,2,2002-10-15,1034611200
1482,79,4,2005-05-29,1117296000
1491,79,4,2003-01-04,1041609600
1487,79,3,2003-08-04,1059926400
4280,79,3,2005-10-12,1129046400
1508,79,4,2003-02-14,1045152000
1509,79,5,2003-02-14,1045152000
1515,79,5,2005-04-25,1114358400
1505,79,3,2005-05-02,1114963200
217,79,5,2005-10-12,1129046400
1544,79,4,2003-02-13,1045065600
1572,79,3,2004-05-20,1084982400
1580,79,5,2004-02-21,1077292800
1583,79,5,2004-02-20,1077206400
1589,79,5,2005-10-21,1129824000
4320,79,3,2004-02-23,1077465600
1605,79,4,2004-08-18,1092758400
4336,79,5,2005-10-07,1128614400
1632,79,4,2003-06-03,1054569600
1643,79,2,2002-11-27,1038326400
1648,79,5,2004-06-19,1087574400
1652,79,4,2001-01-06,978710400
1653,79,3,2002-09-16,1032105600
4348,79,3,2004-10-09,1097251200
4353,79,4,2004-07-17,1089993600
252,79,3,2005-11-09,1131465600
4357,79,5,2004-06-01,1086019200
1677,79,4,2005-05-29,1117296000
1684,79,4,2003-11-28,1069948800
4362,79,5,2004-07-01,1088611200
1692,79,4,2004-10-12,1097510400
1688,79,2,2005-05-11,1115740800
263,79,2,2005-10-10,1128873600
4372,79,3,2003-04-15,1050336000
267,79,5,2004-02-19,1077120000
1738,79,4,2002-11-27,1038326400
276,79,1,2005-07-31,1122739200
1742,79,3,2005-12-02,1133452800
1753,79,3,2005-08-05,1123171200
1755,79,5,2003-08-29,1062086400
4386,79,3,2005-05-05,1115222400
1767,79,4,2004-12-11,1102694400
4390,79,3,2005-11-10,1131552000
4398,79,3,2005-12-20,1135008000
1795,79,4,2003-02-18,1045497600
289,79,3,2004-09-28,1096300800
4415,79,4,2001-09-10,1000051200
4412,79,3,2005-02-07,1107705600
1841,79,4,2004-06-27,1088265600
1854,79,4,2000-02-02,949420800
1844,79,3,2000-07-08,962985600
4428,79,4,2003-08-03,1059840000
1882,79,4,2005-03-16,1110902400
1892,79,4,2002-10-11,1034265600
1890,79,3,2004-04-05,1081094400
1897,79,4,2005-02-12,1108137600
308,79,3,2005-06-20,1119196800
1900,79,4,2002-03-20,1016553600
312,79,2,2002-09-06,1031241600
2753,79,5,2004-09-21,1095696000
316,79,4,2005-08-11,1123689600
4455,79,5,2004-12-24,1103817600
4458,79,4,2005-01-12,1105459200
1922,79,5,2002-02-13,1013529600
3470,79,1,2004-12-20,1103472000
4471,79,4,2005-07-13,1121184000
1938,79,5,2004-03-20,1079712000
1942,79,5,2004-02-19,1077120000
4477,79,4,2004-10-19,1098115200
4481,79,5,2004-08-25,1093363200
1956,79,4,2004-11-03,1099411200
1966,79,3,2004-11-21,1100966400
334,79,3,2002-08-16,1029427200
328,79,3,2003-05-01,1051718400
4487,79,5,2003-04-05,1049472000
1995,79,5,2003-08-29,1062086400
1989,79,5,2005-03-07,1110124800
4497,79,4,2004-10-21,1098288000
4495,79,4,2004-12-27,1104076800
650,79,2,2005-07-06,1120579200
2019,79,3,2001-03-02,983462400
4505,79,3,2005-04-17,1113667200
651,79,1,2005-11-18,1132243200
2035,79,5,2000-12-15,976809600
2048,79,4,2003-07-15,1058198400
350,79,5,2004-05-13,1084377600
2068,79,4,2005-04-29,1114704000
3536,79,3,2005-07-12,1121097600
4525,79,5,2003-11-28,1069948800
2074,79,5,2003-01-05,1041696000
4526,79,3,2003-09-09,1063036800
4529,79,4,2002-08-12,1029081600
2101,79,4,2004-10-31,1099152000
2108,79,4,2003-10-16,1066233600
2106,79,4,2004-06-17,1087401600
3556,79,4,2005-03-10,1110384000
2112,79,4,2005-05-18,1116345600
3569,79,4,2004-06-28,1088352000
2127,79,5,2003-02-12,1044979200
3578,79,4,2004-03-01,1078070400
3584,79,4,2005-12-11,1134230400
2142,79,3,2003-01-17,1042732800
4564,79,5,2005-02-08,1107792000
4565,79,1,2005-05-08,1115481600
2158,79,4,2001-01-27,980524800
383,79,3,2001-10-31,1004457600
4573,79,4,2005-02-27,1109433600
2189,79,3,2003-10-03,1065110400
2187,79,4,2005-10-24,1130083200
4595,79,5,2003-10-09,1065628800
2203,79,2,2004-11-01,1099238400
2204,79,5,2005-01-22,1106323200
2198,79,4,2005-02-16,1108483200
2207,79,3,2005-04-11,1113148800
4612,79,3,2005-02-21,1108915200
2231,79,4,2005-05-20,1116518400
2249,79,4,2003-10-20,1066579200
2257,79,3,2000-12-27,977846400
2263,79,3,2004-09-06,1094400000
3655,79,1,2005-06-26,1119715200
2258,79,4,2005-06-28,1119888000
3658,79,3,2000-02-01,949334400
4629,79,3,2004-09-03,1094140800
2273,79,3,2005-02-24,1109174400
425,79,3,2000-02-03,949507200
4639,79,4,2003-02-24,1046016000
4648,79,4,2002-12-08,1039276800
437,79,4,2005-09-13,1126540800
435,79,3,2005-10-07,1128614400
2304,79,3,2003-06-02,1054483200
4654,79,3,2004-07-22,1090425600
2307,79,3,2004-09-13,1095004800
4892,79,3,2002-12-08,1039276800
4660,79,4,2005-03-28,1111939200
2309,79,3,2005-07-04,1120406400
443,79,1,2003-09-07,1062864000
2330,79,3,2001-03-03,983548800
2347,79,3,2005-08-01,1122825600
2332,79,3,2005-08-19,1124380800
2349,79,4,2003-09-12,1063296000
4672,79,4,2004-07-21,1090339200
3712,79,3,2005-03-03,1109779200
4676,79,3,2003-05-02,1051804800
2361,79,5,2003-07-10,1057766400
2371,79,5,2004-04-13,1081785600
2382,79,4,2002-11-21,1037808000
2386,79,3,2004-04-18,1082217600
2392,79,3,2005-05-23,1116777600
2414,79,5,2003-11-04,1067875200
2415,79,5,2005-08-15,1124035200
672,79,1,2002-03-13,1015948800
2429,79,3,2005-03-13,1110643200
2430,79,5,2003-01-23,1043251200
482,79,4,2004-07-09,1089302400
4722,79,5,2005-02-01,1107187200
4725,79,5,2004-05-24,1085328000
2474,79,4,2005-01-27,1106755200
2482,79,5,2002-08-17,1029513600
2489,79,5,2003-12-04,1070467200
2495,79,4,2002-10-24,1035388800
2515,79,4,2004-12-05,1102176000
2507,79,3,2003-10-03,1065110400
500,79,3,2005-09-07,1126022400
4748,79,3,2003-10-19,1066492800
3807,79,4,2005-10-16,1129392000
2529,79,4,2004-06-18,1087488000
4900,79,4,2005-06-08,1118160000
3811,79,5,2005-11-22,1132588800
2545,79,3,2005-06-01,1117555200
4773,79,4,2003-07-11,1057852800
2569,79,2,2004-02-27,1077811200
4774,79,4,2005-11-28,1133107200
517,79,1,2004-04-05,1081094400
2618,79,3,2004-09-30,1096473600
2626,79,4,2005-03-14,1110729600
2623,79,4,2005-03-28,1111939200
4798,79,4,2005-05-30,1117382400
535,79,5,2001-11-22,1006358400
4805,79,3,2005-03-25,1111680000
2639,79,4,2004-07-13,1089648000
2631,79,4,2005-02-28,1109520000
2652,79,4,2003-07-17,1058371200
2653,79,4,2002-10-08,1034006400
2654,79,3,2003-02-12,1044979200
2658,79,4,2004-09-14,1095091200
4821,79,4,2005-04-09,1112976000
2671,79,4,2004-03-14,1079193600
2670,79,4,2004-12-13,1102867200
1,80,3,2005-06-02,1117641600
744,80,3,2003-04-05,1049472000
746,80,2,2004-08-09,1091980800
934,80,2,2004-11-16,1100534400
985,80,4,2005-04-11,1113148800
4021,80,3,2003-04-25,1051200000
1002,80,2,2003-05-14,1052841600
102,80,1,2003-03-15,1047657600
110,80,3,2004-09-18,1095436800
1193,80,1,2003-12-08,1070812800
1253,80,3,2003-05-05,1052064000
1295,80,3,2003-08-05,1060012800
4267,80,1,2004-05-13,1084377600
217,80,4,2005-10-14,1129219200
1560,80,2,2004-03-29,1080489600
1619,80,4,2004-09-02,1094054400
4362,80,1,2004-07-13,1089648000
1705,80,3,2003-11-25,1069689600
267,80,2,2004-03-01,1078070400
1878,80,1,2005-02-10,1107964800
1912,80,2,2003-05-09,1052409600
328,80,2,2003-04-05,1049472000
4487,80,3,2003-05-02,1051804800
1994,80,1,2003-08-17,1061049600
2035,80,3,2003-05-28,1054051200
4526,80,3,2005-05-01,1114876800
383,80,3,2003-07-03,1057161600
2190,80,3,2005-08-02,1122912000
2260,80,3,2004-11-29,1101657600
437,80,3,2005-11-14,1131897600
4660,80,1,2005-01-31,1107100800
443,80,2,2003-10-10,1065715200
2347,80,3,2005-05-18,1116345600
3712,80,4,2005-03-02,1109692800
2414,80,4,2004-10-09,1097251200
4704,80,2,2003-04-01,1049126400
672,80,1,2003-04-13,1050163200
2452,80,3,2005-12-28,1135699200
3781,80,1,2005-01-19,1106064000
2481,80,1,2003-04-03,1049299200
2495,80,2,2003-05-16,1053014400
2515,80,2,2005-01-31,1107100800
500,80,4,2004-04-11,1081612800
2542,80,4,2005-03-23,1111507200
519,80,2,2004-10-19,1098115200
2658,80,3,2004-08-24,1093276800
1,81,3,2005-05-09,1115568000
4,81,3,2005-11-28,1133107200
740,81,3,2001-03-20,985017600
2818,81,5,2002-01-12,1010764800
21,81,4,2005-04-29,1114704000
807,81,4,2005-09-27,1127750400
837,81,2,2000-03-13,952876800
3947,81,5,2001-01-21,980006400
3961,81,3,2004-06-18,1087488000
61,81,3,2004-11-08,1099843200
62,81,5,2005-05-06,1115308800
70,81,5,2005-10-10,1128873600
76,81,3,2004-04-21,1082476800
84,81,4,2004-09-08,1094572800
1024,81,3,2004-04-13,1081785600
2995,81,5,2005-09-25,1127577600
100,81,5,2005-03-10,1110384000
1070,81,2,2005-03-14,1110729600
99,81,3,2005-05-24,1116864000
102,81,1,2003-02-28,1046361600
104,81,5,2005-03-29,1112025600
108,81,5,2005-07-11,1121011200
3035,81,3,2003-12-07,1070726400
3042,81,1,2005-09-18,1126972800
589,81,1,2005-08-15,1124035200
3061,81,5,2001-07-28,996249600
133,81,1,2004-11-23,1101139200
3088,81,2,2005-01-12,1105459200
4142,81,4,2005-08-08,1123430400
1205,81,4,2004-10-29,1098979200
1233,81,3,2002-09-17,1032192000
145,81,3,2005-08-23,1124726400
143,81,5,2005-09-06,1125936000
149,81,2,2002-12-22,1040486400
4166,81,2,2004-05-11,1084204800
176,81,3,2005-11-29,1133193600
1398,81,4,2005-06-10,1118332800
1446,81,3,2002-12-27,1040918400
3234,81,3,2005-01-12,1105459200
4274,81,5,2005-01-19,1106064000
1505,81,4,2005-03-15,1110816000
217,81,5,2005-10-13,1129132800
1556,81,3,2004-09-10,1094745600
244,81,4,2005-04-09,1112976000
252,81,3,2005-03-09,1110297600
269,81,5,2005-05-21,1116604800
3380,81,4,2004-11-25,1101312000
308,81,3,2005-06-20,1119196800
3480,81,3,2005-09-06,1125936000
1962,81,1,2004-05-12,1084291200
328,81,3,2003-05-19,1053273600
4495,81,3,2003-11-04,1067875200
2019,81,3,2001-03-02,983462400
651,81,2,2005-11-11,1131638400
2051,81,3,2005-01-26,1106668800
3536,81,4,2005-10-04,1128355200
357,81,3,2005-10-09,1128787200
363,81,2,2004-04-14,1081872000
374,81,4,2004-12-28,1104163200
381,81,5,2005-07-30,1122652800
382,81,5,2004-07-08,1089216000
389,81,5,2005-08-23,1124726400
4586,81,4,2004-09-19,1095523200
418,81,4,2005-04-10,1113062400
425,81,4,2000-04-02,954604800
437,81,5,2005-12-19,1134921600
443,81,1,2003-10-29,1067356800
4672,81,3,2004-09-22,1095782400
458,81,3,2005-05-03,1115049600
2414,81,3,2003-11-12,1068566400
2419,81,3,2005-06-30,1120060800
468,81,4,2005-11-20,1132416000
473,81,4,2005-03-06,1110038400
482,81,5,2005-04-14,1113408000
2481,81,3,2002-08-20,1029772800
490,81,4,2003-08-22,1061481600
2788,81,3,2005-12-08,1133971200
497,81,3,2005-02-02,1107273600
4742,81,3,2005-05-25,1116950400
3807,81,4,2005-10-17,1129478400
4756,81,3,2003-06-12,1055347200
4762,81,3,2005-03-01,1109606400
512,81,4,2005-07-22,1121961600
2569,81,3,2004-04-06,1081180800
514,81,5,2005-07-23,1122048000
525,81,3,2004-11-24,1101225600
535,81,4,2001-12-16,1008432000
537,81,5,2005-09-17,1126886400
744,82,3,2005-06-14,1118678400
26,82,1,2005-05-16,1116172800
811,82,3,2005-06-03,1117728000
1024,82,1,2005-05-14,1116000000
85,82,4,2005-09-01,1125504000
102,82,1,2005-07-10,1120924800
1127,82,2,2005-06-06,1117987200
164,82,1,2005-09-28,1127836800
1317,82,3,2005-04-09,1112976000
214,82,3,2005-06-28,1119888000
1515,82,4,2005-07-21,1121875200
217,82,3,2005-10-12,1129046400
638,82,2,2005-08-18,1124294400
640,82,3,2005-07-05,1120492800
328,82,1,2005-05-13,1115913600
437,82,3,2005-10-22,1129910400
435,82,3,2005-11-17,1132156800
443,82,1,2005-07-04,1120406400
2386,82,2,2005-07-18,1121616000
454,82,2,2005-06-21,1119283200
2414,82,3,2005-05-30,1117382400
2452,82,3,2005-12-28,1135699200
2495,82,3,2005-12-05,1133712000
2515,82,3,2005-05-29,1117296000
548,83,4,2003-03-03,1046620800
4973,83,4,2001-11-06,1004976000
1,83,3,2005-07-19,1121702400
4931,83,3,2004-03-07,1078588800
688,83,3,2003-01-18,1042819200
693,83,4,2003-11-15,1068825600
4944,83,4,2005-08-28,1125158400
4906,83,4,2004-01-29,1075305600
4928,83,4,2004-12-08,1102435200
4958,83,4,2005-01-09,1105200000
4937,83,3,2005-03-19,1111161600
4986,83,3,2005-04-06,1112716800
707,83,4,2003-12-27,1072454400
3895,83,4,2004-10-19,1098115200
713,83,3,2005-04-04,1112544000
2810,83,3,2005-07-06,1120579200
715,83,4,2000-07-03,962553600
717,83,4,2003-12-09,1070899200
720,83,4,2004-01-23,1074787200
553,83,4,2004-01-23,1074787200
724,83,5,2005-02-02,1107273600
740,83,4,2001-11-07,1005062400
738,83,4,2004-03-27,1080316800
13,83,4,2005-01-06,1104940800
2818,83,3,2000-04-04,954777600
744,83,4,2002-07-29,1027872000
745,83,3,2002-10-07,1033920000
2819,83,4,2004-05-03,1083513600
758,83,4,2005-05-31,1117468800
760,83,3,2004-02-23,1077465600
3909,83,4,2002-12-10,1039449600
767,83,4,2003-02-27,1046275200
776,83,3,2003-04-02,1049212800
779,83,5,2004-12-08,1102435200
2680,83,3,2005-01-10,1105286400
782,83,4,2005-07-08,1120752000
3918,83,3,2002-10-22,1035216000
2681,83,4,2004-10-31,1099152000
790,83,4,2005-07-12,1121097600
788,83,5,2005-07-14,1121270400
3921,83,4,2002-12-20,1040313600
811,83,3,2002-07-28,1027785600
799,83,3,2002-08-03,1028304000
3924,83,4,2003-02-11,1044892800
808,83,5,2004-01-02,1072972800
807,83,3,2005-09-24,1127491200
31,83,4,2003-10-21,1066665600
820,83,5,2004-03-28,1080403200
823,83,4,2004-04-10,1081526400
831,83,4,2003-09-23,1064246400
3932,83,4,2003-05-14,1052841600
838,83,3,2004-05-01,1083340800
32,83,4,2004-11-03,1099411200
3934,83,2,2003-08-24,1061654400
844,83,3,2003-07-10,1057766400
851,83,4,2003-11-05,1067961600
845,83,3,2004-04-28,1083081600
847,83,5,2005-07-03,1120320000
37,83,4,2002-10-30,1035907200
855,83,1,2004-06-02,1086105600
3946,83,3,2004-11-04,1099497600
3953,83,3,2003-06-27,1056643200
2884,83,4,2004-03-01,1078070400
3952,83,4,2004-11-21,1100966400
564,83,1,2005-02-03,1107360000
884,83,4,2000-09-22,969552000
891,83,5,2003-06-30,1056902400
894,83,5,2005-11-08,1131379200
53,83,3,2003-04-29,1051545600
3963,83,4,2004-09-20,1095609600
3967,83,5,2004-10-09,1097251200
2903,83,3,2005-04-15,1113494400
910,83,4,2002-10-19,1034956800
911,83,2,2003-03-03,1046620800
913,83,3,2005-12-07,1133884800
925,83,3,2003-04-07,1049644800
932,83,4,2005-09-08,1126108800
2915,83,4,2005-04-27,1114531200
936,83,4,2004-03-23,1079971200
3984,83,4,2004-01-30,1075392000
3983,83,4,2004-09-22,1095782400
58,83,4,2004-10-04,1096819200
944,83,4,2004-10-14,1097683200
61,83,3,2003-11-24,1069603200
957,83,3,2004-04-23,1082649600
3990,83,4,2005-04-28,1114617600
953,83,5,2005-07-03,1120320000
65,83,3,2005-08-18,1124294400
2930,83,3,2004-02-07,1076083200
3996,83,3,2003-12-02,1070294400
3993,83,3,2005-02-13,1108224000
964,83,3,2003-12-03,1070380800
3997,83,5,2003-11-21,1069344000
966,83,4,2003-09-30,1064851200
972,83,4,2002-08-23,1030032000
979,83,1,2002-07-03,1025625600
974,83,3,2002-12-24,1040659200
69,83,3,2004-02-12,1076515200
978,83,4,2003-10-07,1065456000
976,83,5,2004-10-24,1098547200
70,83,5,2005-10-10,1128873600
72,83,3,2003-01-12,1042300800
4008,83,4,2003-11-23,1069516800
985,83,3,2004-05-26,1085500800
76,83,4,2004-03-24,1080057600
4015,83,3,2005-02-01,1107187200
997,83,4,2003-03-30,1048953600
1003,83,4,2004-02-07,1076083200
2960,83,4,2005-08-30,1125331200
1006,83,3,2004-05-21,1085068800
4023,83,5,2004-02-09,1076256000
4026,83,4,2004-02-23,1077465600
1015,83,5,2005-02-14,1108310400
1016,83,3,2005-03-15,1110816000
85,83,1,2001-03-24,985363200
4027,83,4,2002-07-16,1026748800
1025,83,4,2003-03-26,1048608000
1021,83,3,2004-04-05,1081094400
1022,83,3,2004-02-20,1077206400
4029,83,3,2000-07-04,962640000
90,83,1,2004-05-31,1085932800
1041,83,4,2002-10-07,1033920000
4036,83,4,2003-03-05,1046793600
94,83,1,2005-08-24,1124812800
1040,83,3,2003-12-14,1071331200
2997,83,3,2005-11-12,1131724800
1043,83,4,2001-11-17,1005926400
1046,83,3,2002-09-29,1033228800
1049,83,4,2003-02-28,1046361600
1052,83,4,2001-02-20,982598400
4055,83,4,2002-10-22,1035216000
1053,83,4,2002-12-21,1040400000
4057,83,4,2004-05-17,1084723200
97,83,4,2005-03-16,1110902400
1060,83,4,2004-01-25,1074960000
